generator:output:electricity,manufacturer,model,name,longitude,latitude
1.5 MW,Fuhrländer,,FL 669,6.5176971,51.4608293
1.5 MW,Fuhrländer,,FL 670,6.5199419,51.4587447
2.3 MW,Enercon,E-70,,7.3046036,53.2055602
2.3 MW,Enercon,E-70,,7.2993857,53.1974565
2.3 MW,Enercon,E-70,,7.301913,53.2014261
2.3 MW,Enercon,E-70,,7.2952703,53.1923828
2.3 MW,Enercon,E-70,,7.305748,53.2074252
2.3 MW,Enercon,E-70,,7.3032715,53.2035226
2.3 MW,Enercon,E-70,,7.2972418,53.1943076
2.3 MW,Enercon,E-70,,7.3005962,53.199381
2.3 MW,Enercon,E-70,,7.2966318,53.1902926
1.5 MW,Enercon,E-66,,7.3096555,53.1939026
1.5 MW,Enercon,E-66,,7.3084759,53.2029763
1.5 MW,Enercon,E-66,,7.3072932,53.1891975
1.5 MW,Enercon,E-66,,7.3154813,53.2059648
1.5 MW,Enercon,E-66,,7.3176364,53.2039311
1.5 MW,Enercon,E-66,,7.3120432,53.2016636
1.5 MW,Enercon,E-66,,7.3038094,53.1939832
1.5 MW,Enercon,E-66,,7.3025341,53.1902507
1.5 MW,Enercon,E-66,,7.3073651,53.1917729
1.5 MW,Enercon,E-66,,7.3109927,53.2054315
,,,,7.1772797,52.1895774
2.00 MW,Vestas,V 90-2-105,,13.7089757,52.6179264
1.50 MW,GE Wind Energy,GE 1.5 sl,,13.7039224,52.6140375
1.50 MW,GE Wind Energy,GE 1.5 sl,,13.6994304,52.6140577
1.50 MW,NEG Micon,NM82,,13.7046444,52.6063573
600 kW,Enercon,E-40,,13.5976019,52.7143426
800 KW,Enercon,E-48,,13.6018763,52.714144
0.6 MW,Südwind,S.46/600,,13.6799521,52.6371228
2000 kW,Vestas,V 90-2-105,,13.5990135,52.6219644
2000 kW,Vestas,V 90-2-105,,13.5946292,52.6252046
,,,VS 22,8.3716902,51.3150741
600 kW,Vestas,V44-600,,7.2520264,49.9098293
,Enercon,E-66,,12.3772389,52.8996205
2 MW,Vestas,V 90-2-95,,12.3859408,52.8881522
,Enercon,E-66,,12.3767612,52.8966442
2 MW,Vestas,V 90-2-95,,12.3809133,52.9064355
2 MW,Vestas,V 90-2-95,,12.3884879,52.8996342
2 MW,Vestas,V 90-2-95,,12.3916314,52.8969742
2 MW,Vestas,V 90-2-95,,12.3874687,52.8943271
2 MW,Vestas,V 90-2-95,,12.3861272,52.8912411
2 MW,Vestas,V 90-2-95,,12.3820935,52.9019058
2 MW,Vestas,V 90-2-95,,12.3750339,52.9031159
2 MW,Vestas,V 90-2-95,,12.3686073,52.9018734
2 MW,Vestas,V 90-2-95,,12.3688756,52.9055167
2 MW,Vestas,V 90-2-95,,12.37586,52.9070502
1800 kW,Enercon,E-66/18.70,,6.4743072,50.2110937
1000 kW,Enercon,E-58/10.58,,6.4730919,50.2130107
1.5 MW,Enercon,E-66,,7.3060186,53.1992119
1.5 MW,Enercon,E-66,,7.3082451,53.1967019
1.5 MW,Enercon,E-66,,7.3137023,53.1992999
800 kW,,,,9.9266332,49.2681793
500 kW,Enercon,E-40,,8.9230014,51.7389459
,,,,8.9207081,51.7379572
,,,,14.8091685,50.956359
,,,,14.8056483,50.9550696
,,,,14.8144171,50.9556941
,,,,9.3564994,49.7460354
,,,,9.3614401,49.7452936
2000 kW,,,,9.2692719,49.4556902
2000 kW,,,,9.2745871,49.4535339
,,,,12.3470207,50.6639143
yes,,,,8.085881,53.4371318
0.6 MW,,,,9.2474848,50.5991072
,,,,13.2927175,52.1977759
,,,,13.2868316,52.1961548
,,,,13.285544,52.194618
,,,Reckmann 2,7.2859403,51.9451674
,,,Reckmann 1,7.2842774,51.9465275
,,,,7.2804929,51.9464634
,,,,7.2771794,51.9454477
,,,,8.6709064,53.1283625
2300 kW,Enercon,E-70,,11.2532016,54.4694187
,,,,11.703872,52.6539422
,,,,11.7098149,52.6557058
,,,,11.7082731,52.6576881
,,,,11.7151188,52.6539137
,,,,11.7098822,52.6537602
,,,,11.7070617,52.6674224
,,,,11.7068659,52.66968
,,,,11.7078028,52.6596335
,,,,11.7077126,52.6618361
,,,,11.7124336,52.6698024
,,,,11.7124213,52.6675447
,,,,11.7145016,52.6581225
,,,,11.714857,52.6558739
,,,,11.7141222,52.660992
,,,,11.7001473,52.6725249
,,,,11.6993826,52.6746561
,,,,11.7062296,52.6736202
,,,,11.7062775,52.6716589
,,,,11.7013747,52.6591336
,,,,11.7016345,52.6567546
,,,,11.7010681,52.6643914
,,,,11.7013013,52.6618562
,,,,11.7000602,52.6696603
,,,,11.7003406,52.6669107
,,,,12.2237564,51.3293348
,,,,12.2240595,51.3270051
,,,,10.8094036,51.4955031
yes,,,,10.7973687,51.4366902
yes,,,,10.7939097,51.4374288
yes,,,,10.7902755,51.4381723
yes,,,,10.8007502,51.4358998
,,,,10.005314,52.2541838
,,,,10.0002896,52.2573139
,,,,7.7517917,52.794359
,,,,7.7391116,52.7952916
,,,,7.7517318,52.7979336
,,,,7.7475481,52.7943964
,,,,7.7475146,52.7976215
,Enercon,E-33,,8.0551702,47.9400786
0.6 MW,Tacke,TW600 e,,14.153738,52.7993234
2000 kW,Vestas,V90/2.0MW,,6.7117104,49.4376599
2000 kW,Vestas,V90/2.0MW,,6.7087814,49.4307249
2000 kW,Vestas,V90/2.0MW,,6.7102258,49.4340902
2.00 MW,Vestas,V90,,13.9847984,51.9659674
,,,,8.1474001,51.7766835
,,,,9.5762975,54.4158256
,,,,8.6752599,53.1271508
,,,,8.6816349,53.125627
yes,,,,9.3078863,52.9055717
,,,,6.7095515,51.8794299
,,,,6.7031122,51.8807943
,,,,6.7096793,51.8810598
1.5 MW,,,,10.5240553,53.2122255
1.5 MW,,,,10.5208184,53.2133645
1.5 MW,,,,10.5210803,53.2160504
1.5 MW,,,,10.5252344,53.2154637
1000 kW,NEG Micon,NM1000/60,,7.4354522,52.0259101
1000 kW,NEG Micon,NM1000/60,,7.4463552,52.029983
1000 kW,NEG Micon,NM1000/60,,7.4501013,52.0300506
1000 kW,NEG Micon,NM1000/60,,7.4409324,52.0310565
2 MW,,,,8.0803208,51.5214533
2 MW,,,,8.0770699,51.5227361
,,,,10.8786482,50.3173023
1.5 MW,GE Wind Energy,GE 1.5sl,,10.5913015,52.9399611
2.3 MW,,,,8.0879087,52.8173467
,,,,7.0304718,51.9227336
500 kW,Enercon,E-40/5.40,Alwin,7.8544179,50.6195872
600 kW,Enercon,E-40/6.44,Alwine,7.8527621,50.6208427
800 kW,Enercon GmbH,Enercon E-53,,6.7737541,50.6918828
800 kW,Enercon GmbH,Enercon E-53,,6.7720286,50.6900673
800 kW,Enercon GmbH,Enercon E-53,,6.7760946,50.6948895
800 kW,Enercon GmbH,Enercon E-53,,6.7697012,50.6883406
800 kW,Enercon GmbH,Enercon E-53,,6.7767411,50.6979869
,Enercon,E-82,,8.6537597,51.703123
yes,,,,9.3025704,52.9050344
1.5 MW,GE Wind Energy,GE 1.5 sl,,10.594069,52.9362331
1500 kW,,,,9.9497168,48.693481
,,,,9.993313,48.6930108
,,,,9.9931369,48.6952263
1500 kW,,,,9.947712,48.6985332
1500 kW,,,,9.9476574,48.6966158
,,,,9.9934566,48.6907995
1500 kW,,,,9.9475255,48.7004007
,Vestas,,,12.0227226,53.308223
1500 kW,,,,9.3869104,53.9078989
1500 kW,,,,9.3934894,53.9093422
1500 kW,,,,9.3918079,53.9065542
1500 kW,,,,9.3860186,53.904012
1500 kW,,,,9.3885302,53.9017685
,,,,9.3828436,53.9061319
,,,,9.3976543,53.9068201
800 kW,,,,9.8086267,49.4383163
,Enercon,E-66,,9.4619803,54.3899938
2 MW,,E-82,E821963,12.9316546,51.0147762
800 kW,Enercon,E-53/8.53,,8.3017576,49.8854638
750 kW,Wind World,,,9.5380408,53.8484578
3200 kW,Senvion,3.2M/114,,9.5444743,53.8500524
3200 kW,Senvion,3.2M/114,,9.5491697,53.8471279
750 kW,Wind World,,,9.5426949,53.846935
750 kW,Wind World,,,9.5381419,53.8466689
750 kW,Wind World,,,9.5379572,53.85022
1.5 MW,Südwind,S70,,9.4146464,54.5338591
,,,,9.4318674,54.5273245
1.5 MW,Südwind,S70,,9.4145746,54.5316317
,Enercon,E70,,7.8016509,53.6708393
,Enercon,E70,,7.8150555,53.6699939
,Enercon,E70,,7.8057279,53.6696952
,Enercon,E82,,7.8101526,53.669911
,Enercon,E70,,7.8058137,53.6672543
,Enercon,E70,,7.8104915,53.6671653
1500 kW,Vestas,NM 1500/72,,12.747036,52.9037055
1500 kW,Vestas,NM 1500/72,,12.7494816,52.901931
yes,Enercon,,,7.2189256,53.1099958
500 kW,Enercon,E-40/5.40,,8.0011955,50.6516417
,,,,6.5310585,50.7762386
,,,,6.5306774,50.7785834
1.8 MW,,,,10.3614309,53.1901833
1800 kW,Enercon,E-66/18.70,,10.2010899,51.437365
,,,,10.2235656,51.4334189
1.5 MW,Südwind,S70,,9.4250877,54.5329396
800 kW,Enercon GmbH,Enercon E-53,,6.7680171,50.6932751
,Enercon,E-82 E2,,13.34307,50.9707048
,Enercon,E-82 E2,,13.3438936,50.9741778
2 MW,Enercon,E-82,,12.1651194,53.2927215
,,,,12.0218575,53.3131053
,,,,12.0281559,53.3135433
,,,,9.5450599,54.6345642
yes,,,,13.6475413,50.740522
yes,,,,13.6513581,50.74062
yes,,,,13.6468375,50.738769
1 MW,Enercon,E-58,,9.0452158,51.9784969
1.5 MW,Repower,MD 77,,9.0472925,51.9803564
,,,,11.7860481,50.3185004
1500 kW,GE Wind Energy,GE1.5s,,8.1338638,49.681321
,,,,11.4997682,48.4850226
500 kW,Enercon,,E-40,7.3058046,53.4673175
2300 kW,,,,14.9532582,51.2045089
2300 kW,,,,14.9558574,51.2030613
2300 kW,,,,14.9589119,51.2023896
,,,Windreich AG 481473,7.5343725,52.0099745
1000 kW,Enercon,E-58,,13.3252096,51.1445079
1000 kW,Enercon,E-58,,13.3256194,51.1476937
1000 kW,Enercon,E-58,,13.3256341,51.1459781
1000 kW,Enercon,E-58,,13.3254916,51.1493243
yes,,,,7.326564,51.3804869
3075 kW,Vestas,V112/3.0MW,,7.4391658,50.0135207
2 MW,Enercon,E-82 E2,,9.8655012,51.8804944
1500 kW,Nordex,S77,,7.8994005,48.2954308
2000 kW,Vestas,V90/2.0MW,,8.2775137,49.6556806
1500 kW,Fuhrländer,FL-MD77,,8.2900468,49.6553794
1500 kW,Enron Wind,1.5sl,,8.2938889,49.6537365
1500 kW,GE Wind Energy,GE1.5sl,,8.2972578,49.6530928
1500 kW,GE Wind Energy,GE1.5sl,,8.3022145,49.6532759
2000 kW,Vestas,V90/2.0MW,,8.2696749,49.6545861
,,,,10.6724572,52.3884017
,,,,10.6688699,52.3915401
,,,,10.669208,52.394232
1000 kW,Fuhrländer,FL1000/250,,7.0447692,50.2397978
1000 kW,Fuhrländer,FL1000/250,,7.0462979,50.2393027
1.5 MW,Südwind,S77,,7.9274705,50.8877086
,,,,13.019152,54.2857942
,,,,13.0206384,54.2878663
,,,,13.0217083,54.2897184
,,,,13.016205,54.2906432
,,,,13.0189184,54.2901079
,,,,13.0180486,54.2888666
,,,,13.0171858,54.2876138
,,,,13.0162807,54.2863861
900 kW,NEG Micon,NM 52/900,,10.6223763,53.6328294
,,,Lina,11.1306545,52.9556259
2000 kW,Vestas,V90/2.0MW,,7.4772397,50.0492612
2000 kW,Vestas,V90/2.0MW,,7.4832029,50.0447481
2000 kW,Vestas,V90/2.0MW,,7.4765328,50.0519056
2000 kW,Vestas,V90/2.0MW,,7.4780188,50.0443089
2000 kW,Vestas,V90/2.0MW,,7.4826146,50.0412939
2000 kW,Vestas,V90/2.0MW,,7.4771612,50.046802
2000 kW,,,,10.9845199,48.7908347
1 MW,Enercon,E-58,,9.8930862,51.8676022
1 MW,Enercon,E-58,,9.9051733,51.8669615
1 MW,Enercon,E-58,,9.9094501,51.8669225
1 MW,Enercon,E-58,,9.8966777,51.8668577
,,,VS 18,8.36593,51.3195575
2000 kW,Enercon,E-82/2.0MW,,8.9799474,49.880489
2000 kW,Enercon,E-82/2.0MW,,8.9804348,49.8782381
,,,,9.5882178,54.4140615
,,,,9.5854525,54.4122521
,,,,9.5844532,54.4181699
,,,,9.5864002,54.4158325
,,,,9.5808358,54.4157235
0.5 MW,,,,9.1238733,50.623736
0.5 MW,,,,9.1228741,50.6248028
1.8 MW,,,,8.0725738,51.5235926
1.5 MW,,,,8.0705682,51.5193415
1.5 MW,NEG Micon,NM 72C/1500,17248,8.8169875,51.6810233
800 kW,Enercon,E-48,,8.8137328,51.6823937
1.5 MW,NEG Micon,NM 72C/1500,01WEA17249,8.8148268,51.6794375
1.5 MW,NEG Micon,NM 72C/1500,,8.811246,51.6803103
2000 kW,Enercon,E-70/2.0MW,,7.9823223,50.5184991
2000 kW,Enercon,E-70/2.0MW,,7.9848394,50.5177385
,,,Heinrich,9.8714414,52.2763105
,,,Ingeborg,9.8704431,52.2777048
,,,,6.9622778,51.8087962
,,,,6.9464972,51.8073569
,,,,6.9534538,51.807694
,,,,6.9459488,51.8048406
,,,,6.9728702,51.8067094
,,,,6.9671996,51.8099974
,,,,6.9800441,51.8059372
,,,,6.9567087,51.8147969
,,,,7.0414225,53.4702379
yes,,,,12.8700661,51.8448892
yes,,,,12.8655331,51.8465644
yes,,,,12.8924098,51.825062
,,,,9.040928,52.9427409
5000 kW,,,,9.2373475,53.910777
5000 kW,,,,9.2297525,53.9109756
5000 kW,,,,9.2295178,53.915973
1.5 MW,,,,9.4256389,52.3480622
1.5 MW,,,,12.9554334,51.6799444
1.5 MW,,,,12.9506638,51.6746059
1.5 MW,,,,12.9569989,51.6854214
,,,,12.980469,51.763178
,,,,12.9779278,51.7603079
1.5 MW,,,,12.9505515,51.6705483
2300 kW,Enercon,E-82/2.3MW,,8.155036,49.8367806
2300 kW,Enercon,E-82/2.3MW,,8.1474846,49.8351132
2300 kW,Enercon,E-82/2.3MW,,8.1477663,49.8326785
2300 kW,Enercon,E-82/2.3MW,,8.1485694,49.8299095
,,,,9.9042582,49.2553587
,,,,6.3783752,50.521744
,,,,6.3836613,50.5235434
,,,,6.3775185,50.5159869
,,,,6.3809546,50.5202776
,,,,6.3721867,50.5217614
,,,,8.8710056,53.1292932
2000 kW,Enercon,E-82/2.0MW,,7.9939974,50.5198195
2.00 MW,Vestas,V 90-2-80,,13.93729,52.754898
,,,,8.1047009,51.2003445
800 kW,Enercon,E-53/8.53,,6.4773124,49.5628917
1500 kW,GE Wind Energy,GE1.5sl,,6.4776647,49.5708617
,Enercon,E-70,,7.8096698,53.5864669
,Enercon,E-70,,7.8048819,53.5852933
600,Enercon,E-40/6.44,,7.8106238,53.579692
600 kW,Enercon,E-40/6.44,,7.8114913,53.5786715
,Enercon,E-70,,7.8044653,53.5873554
,Enercon,E-70,,7.8096201,53.5845535
,Enercon,E-101,,7.748029,53.6172949
,Enercon,E-101,,7.7445757,53.6109274
,Enercon,E-70,,7.7525139,53.6130518
,Enercon,E-70,,7.7408353,53.6082976
,Enercon,E-101,,7.7414846,53.613149
,Enercon,E-70,,7.7532999,53.6152598
,Enercon,E-101,,7.7478198,53.6128873
,Enercon,E-70,,7.7579693,53.6183288
,Enercon,E-101,,7.7486808,53.6214737
,Enercon,E-101,,7.7515772,53.6191216
,Enercon,E-70,,7.7566662,53.6138787
,Enercon,E-101,,7.7450373,53.615208
,Enercon,E-101,,7.7375885,53.6112244
1300 kW,Nordex,N62/1300,,6.6990838,49.7081676
270 kW,Südwind,S31-270,,6.7037455,49.7144031
,,,E 66239,13.366979,50.7448249
0.80 MW,Enercon,E48,,13.7730991,53.3390856
0.80 MW,Enercon,E48,,13.770117,53.337152
0.80 MW,Enercon,E48,,13.7732713,53.3371392
0.6 MW,Enercon,E-40/6.44,Windfeld Uckermark,13.7637977,53.3372541
,,,,11.4489908,53.7927128
,,,,11.4439761,53.7925294
,,,,11.4467294,53.7987449
,,,,11.4500904,53.7969321
,,,,13.1236886,50.9408104
,,,,13.1257127,50.936513
,,,,13.1232374,50.9383319
,,,,11.4412239,53.4922473
,,,,11.4429623,53.4899669
1.8 MW,Enercon,E-66/18.70,,7.53539,52.5889464
1.8 MW,General Electric,E-66/18.70,,7.5328556,52.5850883
1.8 MW,Enercon,E-66/18.70,,7.5261302,52.5898208
1.8 MW,Enercon,E66 18/70,,7.53474,52.6119027
1.8 MW,Enercon,E-66/18.70,,7.5445645,52.5957935
1.8 MW,Enercon,E-66/18.70,,7.5344631,52.6077516
1.8 MW,Enercon,E-66/18.70,,7.5417369,52.5912228
1.8 MW,Enercon,E-66/18.70,,7.5275688,52.5863742
1.8 MW,Enercon,E-66/18.70,,7.5380551,52.5854927
,,,,7.3641935,52.6459874
,,,,7.366644,52.6535534
,,,,7.3545658,52.6448126
,,,,7.365634,52.6495729
,,,,7.3614604,52.6542755
,,,,7.3607328,52.6482296
,REpower,,,6.5375478,50.8051155
,,,,9.0004975,52.4923622
,,,,8.957954,54.1980796
2.3 MW,Enercon,,,8.905134,54.2402409
,,,,8.8510878,54.2146575
,,,,8.856164,54.1861571
,,,,8.9493381,54.2354969
,,,,8.8636014,54.2168724
,,,,8.8530712,54.2165794
,,,,8.867053,54.2152776
,,,,9.0065071,54.1995715
,,,,8.8512683,54.1879873
,,,,8.8616723,54.2148965
,,,,8.9428542,54.2371413
,,,,8.8551418,54.2186723
,,,,8.8523384,54.1856973
,,,,8.9418474,54.2334836
2.3 MW,Enercon,E-70 E4,,8.9162456,54.2371609
2.3 MW,Enercon,E-70 E4,,8.9373904,54.1866459
2.3 MW,Enercon,E-70,,8.9646198,54.1931355
,,,,8.9394913,54.2376619
,Enercon,,,8.8545343,54.1740545
2.3 MW,Enercon,E-70,,8.9601073,54.1898566
,,,,8.9451978,54.2323888
2.3 MW,Enercon,E-70 E4,,8.912793,54.2372193
2.3 MW,Enercon,E-70,,8.9756424,54.1903756
,,,,8.9386745,54.2335836
,Enercon,,,8.8579794,54.1758262
2.3 MW,Enercon,E-70,,8.9598543,54.1921526
,,,,8.8490298,54.1866411
,,,,8.9422947,54.2314878
2.3 MW,Enercon,E-70 E4,,8.9099033,54.2381204
,,,,8.8586781,54.2178506
,,,,8.934587,54.1880029
2.3 MW,Enercon,E-70,,8.9670636,54.1903751
,,,,8.8744937,54.214017
,,,,8.8548045,54.1880563
,,,,8.9392185,54.2355003
2.3 MW,Enercon,E-70,,8.9585982,54.1943835
,,,,8.9468019,54.230637
2.3 MW,Enercon,E-70 E4,,8.9083629,54.2398559
,,,,8.8571769,54.2161922
,,,,8.9495733,54.2426668
,,,,8.9311812,54.1878481
2.3 MW,Enercon,E-70,,8.9711665,54.1883781
,,,,8.9439279,54.2352157
2.3 MW,Enercon,E-70 E4,,8.9584751,54.2656122
,,,,8.9776028,54.2674873
,AnBonus,,,8.9925147,54.2694178
,,,,9.0149559,54.2705252
,,,,9.0109536,54.2555176
,,,,9.0045807,54.2625191
4.2 MW,,,,7.3874445,53.0166498
4.2 MW,,,,7.3815458,53.019578
4.2 MW,,,,7.3876633,53.020326
,,,,6.3168566,50.6885291
,,,,6.3153545,50.6870766
,,,,7.3490459,52.6437016
500 kW,,,,8.8966092,52.4761415
500 kW,,,,8.8950272,52.4780794
500 kW,,,,8.891589,52.4791662
500 kW,,,,8.8929311,52.4808419
500 kW,,,,8.8864501,52.4783861
500 kW,,,,8.8933542,52.4765967
,,,,10.1102103,51.8746667
,,,,10.1128141,51.8753048
,,,,10.1108905,51.8765596
,,,,10.1136999,51.8727857
2.3 MW,Enercon,E-70 E4,,8.6989866,54.543447
,,,,9.5671047,54.4126961
,,,,9.5901369,54.4118035
,Südwind,,,9.5683902,54.4069525
,,,,9.5686472,54.4096104
,,,,9.5636806,54.4055099
,,,,9.5625513,54.4105536
,Südwind,,,9.5729804,54.4084626
,,,,9.5574985,54.4071403
,,,,9.3673014,54.1165672
,,,,9.3685092,54.1150018
,Enercon,E92,,9.3638167,54.1142415
2.3 MW,Enercon,E-70 E4,,8.6992996,54.5417611
2.3 MW,Enercon,E-70 E4,,8.6995517,54.5400561
yes,,,,13.4007697,53.7970906
yes,Nordex,,,13.3915266,53.7985394
yes,,,,13.4085513,53.7924206
yes,,,,13.3935831,53.7963777
yes,,,,13.4130614,53.792788
yes,,,,13.4064762,53.7953084
2300 kW,Enercon,E-82/2.3MW E2,,7.7863805,49.9756735
2300 kW,Enercon,E-82/2.3MW E2,,7.7824233,49.9764853
2300 kW,Enercon,E-82/2.3MW E2,,7.7903585,49.9749573
2300 kW,Enercon,E-82/2.3MW E2,,7.7918038,49.9729797
1800 kW,Enercon GmbH,E-66/18.70,,8.4362787,52.5511604
1800 kW,Enercon GmbH,E-66/18.70,,8.430325,52.5517952
1800 kW,Enercon GmbH,E-66/18.70,,8.4207967,52.5601844
1800 kW,Enercon GmbH,E-66/18.70,,8.425957,52.5542067
1800 kW,Enercon GmbH,E-66/18.70,,8.421431,52.5567095
,,,,9.4050786,54.4998115
1.5 MW,Südwind,S70,,9.4143518,54.5110225
,Senvion,MD70,,9.3922734,54.5001841
1.5 MW,Südwind,S70,,9.4290167,54.5210568
0.6 MW,Tacke,TW600,,9.4069998,54.5056216
,Senvion,MD70,,9.3963659,54.4960072
1.5 MW,Südwind,S70,,9.4109588,54.511777
,,MD70,,9.392027,54.5025042
1.5 MW,Südwind,S70,,9.4094907,54.5272758
0.6 MW,Tacke,TW600,,9.4019965,54.5065478
1.5 MW,Südwind,S70,,9.3924888,54.4977689
1.5 MW,Südwind,S70,,9.4066688,54.5114306
,Nordex,,,9.3959577,54.5025889
1.5 MW,Südwind,S70,,9.4145348,54.5293747
1.5 MW,Südwind,S70,,9.4131603,54.5194474
,,,,9.3899942,54.5248086
0.6 MW,Tacke,TW600,,9.3995664,54.5048902
,Senvion,MD70,,9.396738,54.4989881
1.5 MW,Südwind,S70,,9.4071759,54.5136965
2.05 MW,REpower,MM82,,9.4026744,54.5033644
1.5 MW,Südwind,S70,,9.4194833,54.5319183
1.5 MW,Südwind,S70,,9.4195319,54.5270207
1.5 MW,Südwind,S70,,9.4083877,54.5293864
1.5 MW,Südwind,S70,,9.423842,54.5309094
0.6 MW,Tacke,TW600,,9.411662,54.5049192
1.5 MW,Südwind,S70,,9.4123113,54.5214236
,,,,9.412611,54.5080309
1.5 MW,Südwind,S70,,9.4074039,54.5313065
1.5 MW,Südwind,S70,,9.4186419,54.5191284
,,,,9.4100158,54.5021357
0.6 MW,Tacke,TW600,,9.4017536,54.5094474
1 MW,Enercon,E-58,,8.2022037,51.5083312
0.6 MW,Enercon,E40-6.44,,8.2025177,51.5065892
1 MW,DeWind,D 6/62,,8.1987967,51.5083327
1 MW,Enercon,E-58,,8.1795128,51.5183077
1 MW,Enercon,E-58,,8.1814626,51.5152961
1 MW,Enercon,E-58,,8.1871531,51.5180203
,,,,9.0315156,52.9397754
,,,,9.0268502,52.9469936
,,,,9.0285023,52.943223
,,,,9.0323304,52.945375
,,,,9.02708,52.9495468
,,,,7.2548324,52.1052376
,,,,7.2543164,52.1079631
,,,,7.2520888,52.106437
,,,,7.2479176,52.1088669
,,,,7.2612267,52.1066418
,,,,7.2577425,52.1039083
,,,,7.2610925,52.1029163
,,,,7.2526545,52.109286
,,,,7.26499,52.0974195
,,,,7.2663885,52.0923143
,,,,7.2613524,52.0897533
,,,,7.2691205,52.0967302
,,,,7.2751699,52.0940477
,,,,7.2644859,52.0941676
,,,,7.2700947,52.0910183
,,,,7.2847043,52.0899114
,,,,7.2837641,52.0961879
,,,,7.2782017,52.0880747
,,,,7.2834794,52.0937693
yes,,,GE78991945,12.6577959,50.9294918
,,,,13.2093958,51.2839023
,Enercon,E-101,,13.2096901,51.2809206
600 kW,,,,12.7287077,50.9717605
0.75 MW,Südwind,S46/750,,13.6464561,53.1799739
,,,,8.9626241,54.4109156
3.3 MW,Vestas,V112-3.3 MW,,9.12189,52.9071388
3.3 MW,Vestas,V112-3.3 MW,,9.1219129,52.9039185
,Südwind,S77,,10.3695378,47.8018557
1 MW,Enercon,E-58/10.58,,8.1949725,51.5065488
1.8 MW,Enercon,E-66/18.70,,8.1949915,51.5087644
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.3406376,52.5761533
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.3485341,52.5882408
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.348094,52.5776277
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.3487305,52.5907447
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.3413867,52.5792207
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.344542,52.5902314
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.3461365,52.5800527
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.346634,52.5953664
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.3442626,52.5925829
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.3449666,52.5836306
1.8 MW,Enercon,ENERCON E-66 / 18.70,Windpark Ochsenbruch,7.3412685,52.5820114
2300 kW,,,,9.1630175,54.4580052
1500 kW,,,,9.1595279,54.459762
2300 kW,,,,9.1673314,54.4583215
2300 kW,,,,9.1639553,54.4599956
1 MW,,,,8.9964837,54.6446479
1 MW,,,,8.99584,54.6418672
2.3 MW,Enercon,E-82 E2,,13.3843143,50.7585747
,,,,11.6614935,51.7778245
,,,,11.6650216,51.7763449
,,,,11.6594426,51.7715916
,,,,11.6624038,51.7740878
,,,,11.6571788,51.7695866
500 kW,Enercon,E-40/5.40,,6.4389689,50.0931089
1500 kW,Enercon,E-66/15.66,,6.4372777,50.093919
500 kW,Enercon,E-40/5.40,,6.4359533,50.095334
,,,,11.7696847,54.0682842
,,,,11.767911,54.0696006
,,,,11.7665854,54.0715084
,,,,11.762507,54.0725656
,,,,11.7625352,54.0702808
,Enercon,,,11.3758518,53.8800222
,,,,11.3719366,53.8820566
,,,,11.3700836,53.8791136
,,,,11.3726552,53.8859774
,,,,11.366131,53.8825511
,,,,11.3590715,53.880516
,,,,11.3647779,53.8796373
,,,,11.3769039,53.8852704
1.5 MW,,,,10.2980533,53.1982125
1.5 MW,,,,10.2923024,53.1979716
1.5 MW,,,,10.2950144,53.1963482
1.5 MW,,,,10.2875698,53.1919256
,,,,10.1103342,52.2580926
,,,,10.1067795,52.2596018
,,,,10.1120627,52.2570552
3050 kW,Enercon,E-101/3.0MW,,6.5689826,49.7756306
600 kW,Enercon,E-40/6.44,,6.5631201,49.7761986
1000 kW,Enercon,E-58/10.58,,6.5662624,49.7778962
0.6 MW,,,,8.7171566,50.9806131
0.6 MW,,,,8.7173649,50.9785622
0.6 MW,,,,8.7108075,50.9842124
600 kW,,,,10.9675963,53.8392915
600 kW,,,,10.964678,53.8413745
,,,,11.1547051,53.7066146
,,,,11.1573658,53.715429
,,,,11.150435,53.709612
,,,,11.1510358,53.7051032
,,,,11.1465297,53.7073138
,,,,11.1544476,53.7127616
,,,,11.147152,53.7108566
600 kW,AN Bonus,,,10.3895146,51.0026245
yes,,,,9.1820843,54.7398136
yes,,,,9.1985794,54.7401905
yes,,,,9.1989582,54.7421453
yes,,,,9.1860884,54.7398207
,,,,9.2590181,54.5095857
2300 kW,,,,9.2518098,54.5084594
2300 kW,,,,9.2541247,54.5064413
2300 kW,,,,9.2549081,54.5102158
3200 kW,,,,9.1678637,54.6917174
,,,,11.2477851,53.8317565
,,,,11.2448758,53.8308374
,,,,11.2445849,53.8328169
